# Run number  4 on Tue 2026-05-26T10:05:11 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 3.4832E+02    5.9099E+01    6.6938E+01    2.5056E+01    2.2063E+01    1.7380E+01    8.3761E+01    6.2559E+01    1.9844E+01    5.2498E+00    2.1950E+01    7.2676E+00    9.8011E+00   
 3.4890E+02    5.9094E+01    6.6904E+01    2.4911E+01    2.2081E+01    1.7417E+01    8.3740E+01    6.2552E+01    1.9844E+01    5.2498E+00    2.1869E+01    7.2167E+00    9.6914E+00   
 3.4940E+02    5.9094E+01    6.6895E+01    2.5038E+01    2.2081E+01    1.7412E+01    8.3722E+01    6.2548E+01    1.9837E+01    5.2498E+00    2.1889E+01    7.4916E+00    9.9092E+00   
 3.4990E+02    5.9089E+01    6.6894E+01    2.5140E+01    2.2215E+01    1.7412E+01    8.3715E+01    6.2548E+01    1.9838E+01    5.2498E+00    2.1849E+01    7.1862E+00    9.8011E+00   
 3.5040E+02    5.9090E+01    6.6906E+01    2.5140E+01    2.2126E+01    1.7406E+01    8.3726E+01    6.2551E+01    1.9833E+01    5.2498E+00    2.1849E+01    7.2167E+00    9.8011E+00   
 3.5099E+02    5.9068E+01    6.6906E+01    2.5206E+01    2.2191E+01    1.7388E+01    8.3720E+01    6.2540E+01    1.9839E+01    5.2498E+00    2.2052E+01    7.1862E+00    9.8011E+00   
 3.5149E+02    5.9074E+01    6.6902E+01    2.5082E+01    2.2137E+01    1.7339E+01    8.3720E+01    6.2542E+01    1.9820E+01    5.2498E+00    2.1991E+01    7.4458E+00    9.9092E+00   
 3.5199E+02    5.9040E+01    6.6873E+01    2.5004E+01    2.2121E+01    1.7329E+01    8.3739E+01    6.2560E+01    1.9836E+01    5.2498E+00    2.2032E+01    7.3949E+00    9.9092E+00   
 3.5249E+02    5.9040E+01    6.6874E+01    2.4965E+01    2.2055E+01    1.7329E+01    8.3751E+01    6.2535E+01    1.9860E+01    5.2498E+00    2.2011E+01    7.3033E+00    9.8011E+00   
 3.5307E+02    5.9046E+01    6.6873E+01    2.4942E+01    2.2230E+01    1.7340E+01    8.3772E+01    6.2555E+01    1.9842E+01    5.2498E+00    2.1950E+01    7.3491E+00    9.8011E+00   
 3.5357E+02    5.9056E+01    6.6885E+01    2.4942E+01    2.2141E+01    1.7359E+01    8.3750E+01    6.2555E+01    1.9854E+01    5.2498E+00    2.1971E+01    7.1913E+00    9.8011E+00   
 3.5407E+02    5.9060E+01    6.6885E+01    2.4967E+01    2.2171E+01    1.7391E+01    8.3764E+01    6.2562E+01    1.9854E+01    5.2498E+00    2.1971E+01    7.4866E+00    9.8011E+00   
 3.5457E+02    5.9053E+01    6.6867E+01    2.5128E+01    2.2219E+01    1.7395E+01    8.3781E+01    6.2549E+01    1.9854E+01    5.2498E+00    2.1991E+01    7.3644E+00    9.8011E+00   
 3.5516E+02    5.9044E+01    6.6854E+01    2.5219E+01    2.2247E+01    1.7414E+01    8.3775E+01    6.2568E+01    1.9859E+01    5.2498E+00    2.1787E+01    7.4916E+00    9.8011E+00   
 3.5566E+02    5.9044E+01    6.6870E+01    2.5353E+01    2.2247E+01    1.7414E+01    8.3784E+01    6.2563E+01    1.9842E+01    5.2498E+00    2.1767E+01    7.4866E+00    9.8011E+00   
 3.5616E+02    5.9062E+01    6.6876E+01    2.5670E+01    2.2152E+01    1.7399E+01    8.3767E+01    6.2563E+01    1.9861E+01    5.2498E+00    2.1767E+01    7.2167E+00    9.8011E+00   
 3.5666E+02    5.9067E+01    6.6878E+01    2.5670E+01    2.2237E+01    1.7367E+01    8.3752E+01    6.2565E+01    1.9846E+01    5.2498E+00    2.1726E+01    7.2676E+00    9.6914E+00   
 3.5724E+02    5.9051E+01    6.6878E+01    2.5871E+01    2.2197E+01    1.7337E+01    8.3738E+01    6.2538E+01    1.9837E+01    5.2498E+00    2.1849E+01    7.2422E+00    9.8011E+00   
 3.5774E+02    5.9050E+01    6.6880E+01    2.5989E+01    2.2206E+01    1.7356E+01    8.3736E+01    6.2532E+01    1.9837E+01    5.2498E+00    2.1747E+01    7.4916E+00    9.6914E+00   
 3.5824E+02    5.9052E+01    6.6893E+01    2.6116E+01    2.2222E+01    1.7341E+01    8.3708E+01    6.2503E+01    1.9831E+01    5.2498E+00    2.1849E+01    7.1862E+00    9.9092E+00   
 3.5874E+02    5.9052E+01    6.6882E+01    2.5943E+01    2.2293E+01    1.7341E+01    8.3712E+01    6.2510E+01    1.9827E+01    5.2498E+00    2.1787E+01    7.2269E+00    9.6914E+00   
 3.5932E+02    5.9039E+01    6.6882E+01    2.5868E+01    2.2325E+01    1.7350E+01    8.3710E+01    6.2510E+01    1.9817E+01    5.2498E+00    2.1869E+01    7.1811E+00    9.6914E+00   
 3.5982E+02    5.9036E+01    6.6879E+01    2.5868E+01    2.2226E+01    1.7350E+01    8.3703E+01    6.2503E+01    1.9821E+01    5.2498E+00    2.1971E+01    7.2167E+00    9.9092E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 3.6032E+02    5.9025E+01    6.6879E+01    2.5769E+01    2.2219E+01    1.7339E+01    8.3703E+01    6.2511E+01    1.9811E+01    5.2498E+00    2.1849E+01    7.3644E+00    9.8011E+00   
 3.6082E+02    5.9023E+01    6.6871E+01    2.5786E+01    2.2290E+01    1.7344E+01    8.3713E+01    6.2526E+01    1.9827E+01    5.2498E+00    2.1910E+01    7.2727E+00    9.8011E+00   
 3.6140E+02    5.9017E+01    6.6855E+01    2.5747E+01    2.2290E+01    1.7363E+01    8.3758E+01    6.2509E+01    1.9821E+01    5.2498E+00    2.1828E+01    7.3135E+00    9.9092E+00   
 3.6190E+02    5.9003E+01    6.6836E+01    2.5735E+01    2.2202E+01    1.7379E+01    8.3768E+01    6.2506E+01    1.9861E+01    5.2702E+00    2.1767E+01    7.4306E+00    9.8011E+00   
 3.6241E+02    5.8987E+01    6.6839E+01    2.5536E+01    2.2281E+01    1.7400E+01    8.3781E+01    6.2506E+01    1.9849E+01    5.2498E+00    2.1787E+01    7.4866E+00    9.8011E+00   
 3.6291E+02    5.8987E+01    6.6839E+01    2.5536E+01    2.2261E+01    1.7421E+01    8.3781E+01    6.2512E+01    1.9838E+01    5.2498E+00    2.1808E+01    7.2982E+00    9.8011E+00   
 3.6349E+02    5.8966E+01    6.6824E+01    2.5408E+01    2.2143E+01    1.7407E+01    8.3781E+01    6.2516E+01    1.9840E+01    5.2702E+00    2.1991E+01    7.4967E+00    9.8011E+00   
 3.6399E+02    5.8980E+01    6.6827E+01    2.5320E+01    2.2188E+01    1.7404E+01    8.3787E+01    6.2505E+01    1.9840E+01    5.2498E+00    2.1991E+01    7.4662E+00    9.8011E+00   
 3.6449E+02    5.8980E+01    6.6815E+01    2.5325E+01    2.2188E+01    1.7400E+01    8.3788E+01    6.2506E+01    1.9826E+01    5.2498E+00    2.1950E+01    7.2727E+00    9.9092E+00   
 3.6499E+02    5.8963E+01    6.6803E+01    2.5224E+01    2.2192E+01    1.7400E+01    8.3790E+01    6.2492E+01    1.9831E+01    5.2498E+00    2.1991E+01    7.3389E+00    9.9092E+00   
 3.6557E+02    5.8974E+01    6.6812E+01    2.5063E+01    2.2238E+01    1.7365E+01    8.3792E+01    6.2492E+01    1.9825E+01    5.2294E+00    2.1950E+01    7.2931E+00    9.8011E+00   
 3.6607E+02    5.8958E+01    6.6810E+01    2.5079E+01    2.2187E+01    1.7365E+01    8.3796E+01    6.2498E+01    1.9832E+01    5.2498E+00    2.1991E+01    7.4866E+00    9.9092E+00   
 3.6657E+02    5.8968E+01    6.6810E+01    2.5008E+01    2.2120E+01    1.7334E+01    8.3796E+01    6.2504E+01    1.9812E+01    5.2498E+00    2.1869E+01    7.1709E+00    9.9092E+00   
 3.6707E+02    5.8955E+01    6.6813E+01    2.4951E+01    2.2233E+01    1.7370E+01    8.3804E+01    6.2488E+01    1.9812E+01    5.2498E+00    2.1910E+01    7.3338E+00    9.8011E+00   
 3.6766E+02    5.8960E+01    6.6798E+01    2.4892E+01    2.2233E+01    1.7379E+01    8.3790E+01    6.2484E+01    1.9817E+01    5.2702E+00    2.1828E+01    7.1709E+00    9.8011E+00   
 3.6816E+02    5.8960E+01    6.6804E+01    2.4932E+01    2.2180E+01    1.7379E+01    8.3796E+01    6.2479E+01    1.9814E+01    5.2498E+00    2.1706E+01    7.1760E+00    9.8011E+00   
 3.6866E+02    5.8959E+01    6.6794E+01    2.4932E+01    2.2186E+01    1.7369E+01    8.3772E+01    6.2479E+01    1.9807E+01    5.2498E+00    2.1828E+01    7.2116E+00    9.9092E+00   
 3.6916E+02    5.8943E+01    6.6794E+01    2.4877E+01    2.2135E+01    1.7340E+01    8.3772E+01    6.2465E+01    1.9801E+01    5.2294E+00    2.1686E+01    7.1760E+00    9.9092E+00   
 3.6977E+02    5.8957E+01    6.6790E+01    2.5030E+01    2.2180E+01    1.7321E+01    8.3796E+01    6.2460E+01    1.9784E+01    5.2294E+00    2.1971E+01    7.2575E+00    9.6914E+00   
 3.7027E+02    5.8920E+01    6.6789E+01    2.5112E+01    2.2145E+01    1.7327E+01    8.3772E+01    6.2465E+01    1.9784E+01    5.2294E+00    2.1991E+01    7.4916E+00    9.9092E+00   
 3.7077E+02    5.8920E+01    6.6776E+01    2.5150E+01    2.2145E+01    1.7293E+01    8.3776E+01    6.2467E+01    1.9799E+01    5.2498E+00    2.1950E+01    7.1709E+00    9.9092E+00   
 3.7127E+02    5.8935E+01    6.6765E+01    2.5205E+01    2.2209E+01    1.7293E+01    8.3764E+01    6.2455E+01    1.9787E+01    5.2294E+00    2.1849E+01    7.1658E+00    9.6914E+00   
 3.7185E+02    5.8927E+01    6.6775E+01    2.5209E+01    2.2179E+01    1.7296E+01    8.3770E+01    6.2455E+01    1.9781E+01    5.2294E+00    2.1828E+01    7.2371E+00    9.9092E+00   
 3.7235E+02    5.8922E+01    6.6754E+01    2.5209E+01    2.2233E+01    1.7338E+01    8.3761E+01    6.2435E+01    1.9774E+01    5.2294E+00    2.1686E+01    7.4713E+00    9.8011E+00   
 3.7285E+02    5.8930E+01    6.6754E+01    2.5133E+01    2.2228E+01    1.7345E+01    8.3761E+01    6.2421E+01    1.9774E+01    5.2294E+00    2.1971E+01    7.4764E+00    9.5801E+00   
 3.7335E+02    5.8910E+01    6.6754E+01    2.5127E+01    2.2228E+01    1.7377E+01    8.3769E+01    6.2444E+01    1.9790E+01    5.2294E+00    2.1910E+01    7.1658E+00    9.9092E+00   
 3.7393E+02    5.8910E+01    6.6754E+01    2.5348E+01    2.2101E+01    1.7352E+01    8.3781E+01    6.2444E+01    1.9779E+01    5.2294E+00    2.1828E+01    7.1607E+00    9.8011E+00   
 3.7443E+02    5.8906E+01    6.6739E+01    2.5430E+01    2.2074E+01    1.7368E+01    8.3801E+01    6.2447E+01    1.9784E+01    5.2294E+00    2.1808E+01    7.2473E+00    9.8011E+00   
 3.7493E+02    5.8909E+01    6.6737E+01    2.5430E+01    2.2189E+01    1.7331E+01    8.3803E+01    6.2447E+01    1.9774E+01    5.2498E+00    2.1787E+01    7.3338E+00    9.9092E+00   
 3.7543E+02    5.8893E+01    6.6737E+01    2.5388E+01    2.2170E+01    1.7361E+01    8.3817E+01    6.2463E+01    1.9786E+01    5.2294E+00    2.1808E+01    7.1658E+00    9.8011E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 3.7601E+02    5.8893E+01    6.6735E+01    2.5375E+01    2.2159E+01    1.7365E+01    8.3836E+01    6.2480E+01    1.9803E+01    5.2294E+00    2.1950E+01    7.2880E+00    1.0016E+01   
 3.7651E+02    5.8911E+01    6.6722E+01    2.5496E+01    2.2150E+01    1.7360E+01    8.3834E+01    6.2456E+01    1.9803E+01    5.2498E+00    2.1787E+01    7.2015E+00    9.8011E+00   
 3.7702E+02    5.8911E+01    6.6729E+01    2.5490E+01    2.2150E+01    1.7360E+01    8.3818E+01    6.2456E+01    1.9803E+01    5.2498E+00    2.1971E+01    7.4764E+00    9.6914E+00   
 3.7752E+02    5.8881E+01    6.6727E+01    2.5418E+01    2.2150E+01    1.7348E+01    8.3812E+01    6.2456E+01    1.9808E+01    5.2294E+00    2.1849E+01    7.4560E+00    9.6914E+00   
 3.7809E+02    5.8903E+01    6.6726E+01    2.5418E+01    2.2234E+01    1.7337E+01    8.3819E+01    6.2444E+01    1.9797E+01    5.2294E+00    2.1889E+01    7.4713E+00    9.9092E+00   
 3.7859E+02    5.8885E+01    6.6726E+01    2.5381E+01    2.2127E+01    1.7324E+01    8.3819E+01    6.2446E+01    1.9783E+01    5.2294E+00    2.1930E+01    7.1964E+00    9.8011E+00   
 3.7910E+02    5.8853E+01    6.6692E+01    2.5253E+01    2.2118E+01    1.7336E+01    8.3807E+01    6.2436E+01    1.9783E+01    5.2294E+00    2.1930E+01    7.2931E+00    9.9092E+00   
 3.7960E+02    5.8881E+01    6.6700E+01    2.5304E+01    2.2118E+01    1.7320E+01    8.3803E+01    6.2428E+01    1.9779E+01    5.2294E+00    2.1930E+01    7.4560E+00    9.6914E+00   
 3.8017E+02    5.8881E+01    6.6687E+01    2.5683E+01    2.2158E+01    1.7320E+01    8.3812E+01    6.2436E+01    1.9782E+01    5.2294E+00    2.1808E+01    7.4662E+00    9.9092E+00   
 3.8068E+02    5.8859E+01    6.6670E+01    2.5796E+01    2.2089E+01    1.7289E+01    8.3828E+01    6.2436E+01    1.9783E+01    5.2294E+00    2.1869E+01    7.4204E+00    9.9092E+00   
 3.8118E+02    5.8840E+01    6.6662E+01    2.5780E+01    2.2039E+01    1.7275E+01    8.3839E+01    6.2411E+01    1.9760E+01    5.2294E+00    2.1787E+01    7.2982E+00    9.9092E+00   
 3.8168E+02    5.8860E+01    6.6662E+01    2.5890E+01    2.2079E+01    1.7284E+01    8.3839E+01    6.2406E+01    1.9764E+01    5.2294E+00    2.1808E+01    7.3796E+00    1.0016E+01   
 3.8226E+02    5.8815E+01    6.6645E+01    2.6050E+01    2.2011E+01    1.7300E+01    8.3839E+01    6.2411E+01    1.9764E+01    5.2294E+00    2.1726E+01    7.3440E+00    9.8011E+00   
 3.8276E+02    5.8830E+01    6.6635E+01    2.6201E+01    2.2011E+01    1.7312E+01    8.3846E+01    6.2403E+01    1.9770E+01    5.2294E+00    2.1787E+01    7.4051E+00    9.9092E+00   
 3.8326E+02    5.8830E+01    6.6617E+01    2.6324E+01    2.2035E+01    1.7312E+01    8.3805E+01    6.2390E+01    1.9763E+01    5.7600E+00    2.1095E+01   -2.5148E-01    9.8011E+00   
 3.8376E+02    5.8803E+01    6.6614E+01    2.6190E+01    2.1941E+01    1.7548E+01    8.3723E+01    6.2390E+01    1.9648E+01    5.9028E+00    2.0668E+01   -6.7910E-01    9.6914E+00   
 3.8434E+02    5.8791E+01    6.6612E+01    2.6190E+01    2.2021E+01    1.9100E+01    8.3610E+01    6.2286E+01    1.9644E+01    5.8212E+00    2.0260E+01   -7.1474E-01    9.8011E+00   
 3.8484E+02    5.8793E+01    6.6612E+01    2.6177E+01    2.1973E+01    1.9244E+01    8.3610E+01    6.2105E+01    1.9648E+01    5.8416E+00    1.9935E+01   -7.1474E-01    1.0016E+01   
 3.8534E+02    5.8801E+01    6.6490E+01    2.6007E+01    2.2001E+01    1.9311E+01    8.3507E+01    6.1962E+01    1.9664E+01    5.8620E+00    1.9670E+01   -7.1983E-01    9.8011E+00   
 3.8584E+02    5.8801E+01    6.6222E+01    2.5911E+01    2.2001E+01    1.9406E+01    8.3387E+01    6.1806E+01    1.9682E+01    5.8620E+00    1.9446E+01   -7.1983E-01    1.0016E+01   
 3.8642E+02    5.8807E+01    6.5867E+01    2.5862E+01    2.2031E+01    1.9406E+01    8.3264E+01    6.1661E+01    1.9723E+01    5.8824E+00    1.9242E+01   -7.1983E-01    9.9092E+00   
 3.8692E+02    5.8810E+01    6.5476E+01    2.5551E+01    2.1938E+01    1.9511E+01    8.3158E+01    6.1661E+01    1.9799E+01    5.9028E+00    1.9161E+01   -7.1983E-01    9.8011E+00   
 3.8742E+02    5.8814E+01    6.5490E+01    2.5567E+01    2.2112E+01    1.9601E+01    8.3061E+01    6.1538E+01    1.9881E+01    5.9028E+00    1.9507E+01   -7.1983E-01    9.9092E+00   
 3.8792E+02    5.8809E+01    6.5082E+01    2.5551E+01    2.2179E+01    1.9675E+01    8.3061E+01    6.1415E+01    1.9958E+01    5.9232E+00    1.9853E+01   -7.1983E-01    9.9092E+00   
 3.8851E+02    5.8821E+01    6.4666E+01    2.5530E+01    2.2110E+01    1.9766E+01    8.2957E+01    6.1312E+01    1.9958E+01    5.9436E+00    1.9813E+01   -7.1983E-01    9.9092E+00   
 3.8901E+02    5.8821E+01    6.4267E+01    2.5402E+01    2.2110E+01    1.9840E+01    8.2878E+01    6.1208E+01    2.0031E+01    5.9436E+00    1.9690E+01   -7.1983E-01    9.9092E+00   
 3.8951E+02    5.8814E+01    6.4034E+01    2.5344E+01    2.2064E+01    1.9840E+01    8.2782E+01    6.1107E+01    2.0112E+01    5.9640E+00    1.9589E+01   -7.1983E-01    9.8011E+00   
 3.9001E+02    5.8830E+01    6.3919E+01    2.5344E+01    2.2133E+01    1.9910E+01    8.2675E+01    6.1107E+01    2.0173E+01    5.9844E+00    1.9466E+01   -7.1983E-01    9.6914E+00   
 3.9059E+02    5.8828E+01    6.3919E+01    2.5456E+01    2.2190E+01    1.9984E+01    8.2602E+01    6.1041E+01    2.0249E+01    5.9844E+00    1.9344E+01   -7.1983E-01    9.8011E+00   
 3.9109E+02    5.8814E+01    6.3784E+01    2.5527E+01    2.2238E+01    2.0069E+01    8.2602E+01    6.0952E+01    2.0317E+01    5.9844E+00    1.9242E+01   -7.1983E-01    9.9092E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 3.9159E+02    5.8836E+01    6.3623E+01    2.5537E+01    2.2254E+01    2.0119E+01    8.2507E+01    6.0870E+01    2.0317E+01    6.0048E+00    1.9141E+01   -7.1983E-01    9.6914E+00   
 3.9209E+02    5.8836E+01    6.3443E+01    2.5499E+01    2.2240E+01    2.0135E+01    8.2430E+01    6.0809E+01    2.0383E+01    6.0048E+00    1.9059E+01   -7.1983E-01    9.9092E+00   
 3.9268E+02    5.8823E+01    6.3337E+01    2.5548E+01    2.2287E+01    2.0212E+01    8.2335E+01    6.0760E+01    2.0456E+01    6.0252E+00    1.8957E+01   -7.1983E-01    9.9092E+00   
 3.9318E+02    5.8844E+01    6.3223E+01    2.5676E+01    2.2330E+01    2.0267E+01    8.2242E+01    6.0760E+01    2.0503E+01    6.0252E+00    1.8856E+01   -7.1983E-01    9.9092E+00   
 3.9368E+02    5.8845E+01    6.3223E+01    2.5676E+01    2.2452E+01    2.0326E+01    8.2242E+01    6.0687E+01    2.0543E+01    6.0252E+00    1.8795E+01   -7.1983E-01    9.8011E+00   
 3.9418E+02    5.8861E+01    6.3086E+01    2.5747E+01    2.2537E+01    2.0347E+01    8.2131E+01    6.0621E+01    2.0527E+01    6.0456E+00    1.8713E+01   -7.1983E-01    1.0016E+01   
 3.9477E+02    5.8860E+01    6.2918E+01    2.5703E+01    2.2456E+01    2.0412E+01    8.2037E+01    6.0547E+01    2.0577E+01    6.0456E+00    1.8652E+01   -7.1983E-01    9.9092E+00   
 3.9527E+02    5.8860E+01    6.2745E+01    2.5658E+01    2.2456E+01    2.0427E+01    8.1956E+01    6.0498E+01    2.0636E+01    6.0456E+00    1.8571E+01   -7.1983E-01    9.8011E+00   
 3.9577E+02    5.8851E+01    6.2558E+01    2.5597E+01    2.2525E+01    2.0456E+01    8.1852E+01    6.0498E+01    2.0685E+01    6.0660E+00    1.8530E+01   -7.1983E-01    9.6914E+00   
 3.9627E+02    5.8847E+01    6.2399E+01    2.5597E+01    2.2474E+01    2.0525E+01    8.1771E+01    6.0425E+01    2.0717E+01    6.0660E+00    1.8489E+01   -7.1983E-01    9.8011E+00   
 3.9684E+02    5.8863E+01    6.2399E+01    2.5534E+01    2.2501E+01    2.0563E+01    8.1677E+01    6.0390E+01    2.0762E+01    6.0660E+00    1.8448E+01   -7.1983E-01    9.8011E+00   
 3.9734E+02    5.8842E+01    6.2239E+01    2.5501E+01    2.2641E+01    2.0581E+01    8.1663E+01    6.0325E+01    2.0747E+01    6.0660E+00    1.8387E+01   -7.1983E-01    9.8011E+00   
 3.9784E+02    5.8847E+01    6.2079E+01    2.5453E+01    2.2641E+01    2.0629E+01    8.1582E+01    6.0281E+01    2.0782E+01    6.0864E+00    1.8347E+01   -7.1983E-01    9.8011E+00   
 3.9834E+02    5.8862E+01    6.1975E+01    2.5490E+01    2.2721E+01    2.0645E+01    8.1504E+01    6.0230E+01    2.0821E+01    6.0864E+00    1.8306E+01   -7.1983E-01    9.8011E+00   
 3.9893E+02    5.8852E+01    6.1851E+01    2.5461E+01    2.2767E+01    2.0663E+01    8.1397E+01    6.0230E+01    2.0869E+01    6.0864E+00    1.8245E+01   -7.1983E-01    9.8011E+00   
 3.9943E+02    5.8875E+01    6.1739E+01    2.5461E+01    2.2798E+01    2.0699E+01    8.1302E+01    6.0155E+01    2.0865E+01    6.0864E+00    1.8184E+01   -7.1983E-01    9.8011E+00   
 3.9993E+02    5.8845E+01    6.1739E+01    2.5409E+01    2.2818E+01    2.0726E+01    8.1302E+01    6.0114E+01    2.0890E+01    6.0864E+00    1.8143E+01   -7.1983E-01    9.9092E+00   
 4.0043E+02    5.8860E+01    6.1634E+01    2.5400E+01    2.2972E+01    2.0735E+01    8.1199E+01    6.0052E+01    2.0875E+01    6.1068E+00    1.8123E+01   -7.1983E-01    9.8011E+00   
 4.0102E+02    5.8853E+01    6.1533E+01    2.5433E+01    2.2972E+01    2.0767E+01    8.1117E+01    5.9994E+01    2.0919E+01    6.1068E+00    1.8062E+01   -7.1983E-01    9.9092E+00   
 4.0152E+02    5.8868E+01    6.1443E+01    2.5420E+01    2.3123E+01    2.0767E+01    8.1030E+01    5.9932E+01    2.0933E+01    6.1068E+00    1.8021E+01   -7.1983E-01    9.6914E+00   
 4.0202E+02    5.8867E+01    6.1339E+01    2.5432E+01    2.3306E+01    2.0796E+01    8.0939E+01    5.9932E+01    2.0954E+01    6.1272E+00    1.7980E+01   -7.1983E-01    9.8011E+00   
 4.0252E+02    5.8856E+01    6.1339E+01    2.5432E+01    2.3248E+01    2.0820E+01    8.0855E+01    5.9891E+01    2.0980E+01    6.1068E+00    1.7939E+01   -7.1983E-01    9.8011E+00   
 4.0310E+02    5.8855E+01    6.1261E+01    2.5435E+01    2.3277E+01    2.0851E+01    8.0855E+01    5.9846E+01    2.1010E+01    6.1272E+00    1.7919E+01   -7.1983E-01    9.6914E+00   
 4.0360E+02    5.8851E+01    6.1166E+01    2.5385E+01    2.3266E+01    2.0873E+01    8.0765E+01    5.9796E+01    2.1010E+01    6.1272E+00    1.7858E+01   -7.1983E-01    9.9092E+00   
 4.0410E+02    5.8851E+01    6.1096E+01    2.5353E+01    2.3266E+01    2.0891E+01    8.0670E+01    5.9743E+01    2.1028E+01    6.1272E+00    1.7838E+01   -7.1983E-01    9.9092E+00   
 4.0460E+02    5.8865E+01    6.0999E+01    2.5318E+01    2.3228E+01    2.0891E+01    8.0590E+01    5.9699E+01    2.1051E+01    6.1272E+00    1.7797E+01   -7.1983E-01    9.8011E+00   
 4.0518E+02    5.8857E+01    6.0924E+01    2.5302E+01    2.3257E+01    2.0934E+01    8.0503E+01    5.9699E+01    2.1071E+01    6.1272E+00    1.7777E+01   -7.1983E-01    9.9092E+00   
 4.0568E+02    5.8848E+01    6.0924E+01    2.5302E+01    2.3382E+01    2.0943E+01    8.0421E+01    5.9652E+01    2.1094E+01    6.1476E+00    1.7736E+01   -7.1983E-01    9.8011E+00   
 4.0618E+02    5.8832E+01    6.0836E+01    2.5335E+01    2.3389E+01    2.0981E+01    8.0421E+01    5.9597E+01    2.1111E+01    6.1272E+00    1.7715E+01   -7.1983E-01    9.8011E+00   
 4.0668E+02    5.8826E+01    6.0758E+01    2.5393E+01    2.3449E+01    2.0972E+01    8.0308E+01    5.9542E+01    2.1095E+01    6.1476E+00    1.7695E+01   -7.1983E-01    9.8011E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 4.0726E+02    5.8826E+01    6.0689E+01    2.5440E+01    2.3449E+01    2.1024E+01    8.0230E+01    5.9510E+01    2.1119E+01    6.1476E+00    1.7654E+01   -7.1983E-01    9.9092E+00   
 4.0776E+02    5.8835E+01    6.0605E+01    2.5408E+01    2.3496E+01    2.1024E+01    8.0139E+01    5.9446E+01    2.1138E+01    6.1476E+00    1.7634E+01   -7.1983E-01    9.8011E+00   
 4.0826E+02    5.8841E+01    6.0552E+01    2.5408E+01    2.3710E+01    2.1010E+01    8.0044E+01    5.9446E+01    2.1161E+01    6.1476E+00    1.7593E+01   -7.1983E-01    9.6914E+00   
 4.0876E+02    5.8825E+01    6.0552E+01    2.5368E+01    2.3806E+01    2.1027E+01    8.0044E+01    5.9383E+01    2.1173E+01    6.1476E+00    1.7573E+01   -7.1983E-01    9.6914E+00   
 4.0935E+02    5.8824E+01    6.0481E+01    2.5351E+01    2.3781E+01    2.1050E+01    7.9980E+01    5.9359E+01    2.1191E+01    6.1476E+00    1.7553E+01   -7.1983E-01    9.8011E+00   
 4.0985E+02    5.8819E+01    6.0426E+01    2.5319E+01    2.3794E+01    2.1080E+01    7.9886E+01    5.9302E+01    2.1191E+01    6.1476E+00    1.7512E+01   -7.1983E-01    9.8011E+00   
 4.1035E+02    5.8819E+01    6.0357E+01    2.5311E+01    2.3794E+01    2.1080E+01    7.9800E+01    5.9247E+01    2.1199E+01    6.1680E+00    1.7492E+01   -7.1983E-01    9.6914E+00   
 4.1085E+02    5.8813E+01    6.0301E+01    2.5306E+01    2.3912E+01    2.1089E+01    7.9709E+01    5.9247E+01    2.1225E+01    6.1476E+00    1.7471E+01   -7.1983E-01    9.8011E+00   
 4.1145E+02    5.8813E+01    6.0247E+01    2.5294E+01    2.4042E+01    2.1120E+01    7.9631E+01    5.9220E+01    2.1247E+01    6.1680E+00    1.7430E+01   -7.1983E-01    9.6914E+00   
 4.1195E+02    5.8803E+01    6.0247E+01    2.5294E+01    2.4040E+01    2.1120E+01    7.9541E+01    5.9178E+01    2.1252E+01    6.1680E+00    1.7410E+01   -7.1983E-01    9.9092E+00   
 4.1245E+02    5.8810E+01    6.0200E+01    2.5297E+01    2.4105E+01    2.1152E+01    7.9556E+01    5.9155E+01    2.1283E+01    6.1680E+00    1.7390E+01   -7.1983E-01    9.6914E+00   
 4.1295E+02    5.8817E+01    6.0137E+01    2.5304E+01    2.4168E+01    2.1164E+01    7.9472E+01    5.9089E+01    2.1283E+01    6.1680E+00    1.7390E+01   -7.1983E-01    9.8011E+00   
 4.1353E+02    5.8817E+01    6.0085E+01    2.5288E+01    2.4168E+01    2.1175E+01    7.9404E+01    5.9047E+01    2.1293E+01    6.1680E+00    1.7349E+01   -7.1983E-01    9.8011E+00   
